	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
cyaY	141.655749681087	-1.03461083835327	0.337245683676895	-3.06782529304214	0.00215622638560577	0.0125551013123999
rtn	163.068306549729	0.667911640338184	0.311798723178542	2.14212436000171	0.0321834761403942	0.103102935400524
yifL	188.900156935128	-0.161001033991432	0.293921694745133	-0.547768459660798	0.58385089806297	0.753880758834743
yejA	170.404052048945	0.942140496709546	0.300070902596085	3.13972627321926	0.00169105762664568	0.0105162646157028
yjdF	33.2263093426802	0.0253930270075409	0.556922297377909	0.0455952780614025	0.963632832821053	0.981327475446606
lpxT	197.801362830702	0.337680139040187	0.289861734221116	1.1649697051167	0.244031255912192	0.430352877511219
dinI	290.852734108007	0.541662136705904	0.271917646307822	1.99200803647999	0.0463701761286116	0.136572138998592
melB	38.4205892904823	0.834996810601261	0.575543011431411	1.45079827921909	0.146836038981355	0.307012558636541
argF	25.8051009918261	-0.0290455659863687	0.66194359410619	-0.0438792160615866	0.965000682521545	0.981833777133951
spr	2654.75222434168	1.12475782678563	0.204426125455031	5.50202585057092	3.75451887254122e-08	1.22130166786605e-06
dcuB	29.4243654016286	-0.386391756958451	0.572630791068451	-0.674765945152018	0.499824479778648	0.682642799794577
yejF	126.530275103362	0.378590119385541	0.331519726429138	1.1419836866524	0.253460800648217	0.440500720803062
yagE	61.4051489477823	0.38746412861428	0.41663102971145	0.929993449798085	0.352374475940551	0.54657627331815
yagA	10.2295209959858	0.272320356641533	0.940698647242089	0.289487347983239	0.772208460472233	NA
yagG	25.4090652903368	-0.133611789231754	0.618787321826585	-0.215925221023191	0.829046037270949	0.911492604513363
yagF	18.8304667917572	0.432465362834697	0.701107967366281	0.616831334065789	0.537345981984501	NA
yagI	6.93310641633041	-0.212296116077788	1.10444593860273	-0.192219563364388	0.847570222288558	NA
yagH	69.9330903409117	-0.0261758551206573	0.394724378614397	-0.0663142601238428	0.947127630278679	0.973042750895451
lysU	536.697054916615	-1.36994374966407	0.250915983700071	-5.45977075458697	4.76749768414912e-08	1.52155138353552e-06
yjjQ	7.13962471923221	0.890082907904028	1.0832921125501	0.821646255513436	0.411278255401323	NA
yejB	67.5315420500794	0.614855790072658	0.400657775616444	1.53461589289426	0.124878206451547	0.274765079249464
allS	13.7177907577545	-0.0679862692011319	0.822254084417315	-0.0826827990149906	0.934103762431719	NA
selU	105.179932415646	-0.0869813787363293	0.352364691913428	-0.246850438572601	0.805023973739939	0.896148767082005
yejE	82.4074374379515	0.348147278225932	0.400344766740976	0.869618656589519	0.384508838702784	0.576848515002891
ybbC	11.4731838664894	-0.263168584580733	0.886146770973489	-0.296980808598587	0.766481161026084	NA
rhsD	141.258702765669	0.183317800711881	0.343387478574761	0.533851151104131	0.593444520995676	0.76017524215387
ybbP	135.688809934122	0.145369691605178	0.317438020809521	0.457946692190369	0.646990740187807	0.797746607856543
ybbA	42.1816782833323	0.207025561573411	0.517579709753462	0.399987784822599	0.689165513771522	0.82646116025844
pldB	307.402664861575	-0.403564522445218	0.309034904345522	-1.30588654152155	0.191591144040927	0.366395048213937
agp	123.0645725331	-0.633890065142196	0.385382053154821	-1.64483545601835	0.100003748197662	0.238584400671855
artP	250.045997405117	-0.55102657925543	0.289103250424132	-1.90598541679154	0.0566520977314377	0.159313421966296
cbpA	166.79701892068	-0.138762335333314	0.321650457197694	-0.43140723797581	0.666172288000241	0.810931350249312
artQ	278.102766973731	-0.407753822511537	0.281941702930026	-1.44623451683108	0.148111435456476	0.30872519171242
torD	19.6761780434469	0.195550141026665	0.69568969811567	0.281088165537491	0.778642777930392	NA
artJ	40.2596431056459	-0.244029384120126	0.517307708368255	-0.471729649824605	0.637119770894818	0.791126426929342
rlmD	154.592297707838	0.145912364077656	0.304665692083241	0.478926140583595	0.631991173622222	0.787776765056734
ybjO	48.8584279302347	-0.0949127545756298	0.493062235117006	-0.192496500067799	0.847353309188965	0.919665141156967
potI	31.437446337587	0.841169735273037	0.557516523489684	1.50877991921723	0.1313550340677	0.285118498747738
potH	38.3195076175883	1.16986861966645	0.510423069651253	2.29195874799657	0.021908023709082	0.0770910136896587
ldcC	92.6628568725474	0.127088190637616	0.37334254200106	0.340406399861217	0.733550499779097	0.857397472240755
accA	1505.60376664001	-0.569435283867309	0.209570335829725	-2.71715594486604	0.00658455750451027	0.0302657038556498
dnaE	1636.23941147162	-0.632488323607946	0.219532427129537	-2.8810701538627	0.00396327415700327	0.0202840491272951
rnhB	232.641990872715	-0.308040645564863	0.276042263903142	-1.11591841484444	0.264457058579269	0.452075911659256
yaeP	141.481400709337	0.324202205078755	0.326724922695904	0.992278772013066	0.321061555635896	0.515364945469073
rof	139.007531445256	0.0825761370749379	0.339228671698264	0.243423224403588	0.807677554318777	0.898179223192467
tilS	276.412860964389	-0.0808214419841307	0.267883320874699	-0.301703897503699	0.762877796881907	0.871897157720098
yaeR	61.4774758365089	0.885953872863748	0.478847352317386	1.85018016404636	0.0642875869196105	0.173837997603273
yaeJ	81.0849939364953	-0.058746928051351	0.374260757721225	-0.156967907640239	0.875270140519342	0.932486657025557
yaeQ	99.76908903353	-0.68245254176654	0.374393995271228	-1.82281914343242	0.0683307873373182	0.18045515500558
apt	795.932753153483	-0.358574607750979	0.226659508798728	-1.58199675650666	0.113650310935786	0.259998416629056
ybaN	56.7797099761505	-0.141437576000641	0.440005885741692	-0.321444736499896	0.747873385587511	0.862920533015489
priC	74.2292588508426	-0.0280521402187921	0.403696259081227	-0.069488234254724	0.944600997720228	0.9727271607207
ybaM	18.6422573671977	-0.278542121182705	0.699158120049376	-0.398396461680276	0.690337965696306	NA
htpG	4170.47947570849	-1.59809167253758	0.284162977502998	-5.62385602297794	1.86741309278478e-08	6.94226208009989e-07
recR	1129.72413373254	-0.749607497052209	0.217966872901821	-3.43908910135098	0.000583675093936532	0.0044472361324038
ybaB	672.844129961344	-0.830528047799698	0.226462898055459	-3.66739123684758	0.000245037724111452	0.0021420222756306
dnaX	1225.38451603446	-0.10691667672301	0.219973617499613	-0.486043180715515	0.626936550817386	0.783496989809833
wzyE	162.335690301802	-0.980738673186772	0.313786770726751	-3.12549401275049	0.00177506683407396	0.0108394424181809
rffT	262.747520038762	-0.63103719207017	0.271207711510128	-2.32676714300067	0.0199776620643731	0.0717456802163208
hemH	165.138551911016	-0.552983110471264	0.318577359571438	-1.73578910696968	0.0826011308857593	0.208790726025798
adk	2275.16063174036	0.200665442561178	0.216723691267487	0.925904507198107	0.354495608772909	0.548619202121774
yjhX	11.3860713170752	-0.808517233912855	0.993251566948151	-0.814010529474514	0.4156389189277	NA
yjhQ	22.3854110349833	-0.0818222720982421	0.676854943274068	-0.120885978467488	0.903781348279979	0.949609640499164
yifK	235.093991536809	-0.781772977638328	0.279149474786571	-2.80055328148494	0.00510150849681588	0.0249405345332028
rffM	116.924985868194	-0.540472128449962	0.336867646103919	-1.6044049783375	0.108624814381962	0.251805514232045
fhuF	334.760340832015	-0.041210435740581	0.36270784778527	-0.113618814680234	0.909539971977473	0.9526234443343
nikR	50.7541686951405	-0.447831174948868	0.450592854740672	-0.993871008466403	0.320285670368137	0.514767320393617
ygaP	42.3361262967642	0.263795494789993	0.483205171478087	0.545928542078851	0.585115057829398	0.754678431947699
stpA	595.527433886296	-0.221250370544082	0.2308188924095	-0.958545326313918	0.337787846914235	0.531752576133483
yggS	234.603296171046	-0.775389224354554	0.274102371225625	-2.82883077912631	0.00467183943688945	0.023242401198525
csiR	80.193927674813	0.506065549471445	0.39903752023154	1.26821545296744	0.204721020043654	0.383695961666305
ygaU	149.896090786924	0.25104995128933	0.320628562019428	0.7829930986439	0.433631164753473	0.625308708593777
yqaE	70.4874449386533	-0.576549367845445	0.399539954775633	-1.44303307079567	0.149011155439747	0.309836963031755
ygaV	27.0410670603376	-0.0446562360544547	0.645391046080827	-0.069192524943803	0.94483637307958	0.9727271607207
lhgO	59.895354978442	0.874983759349721	0.423878984744318	2.06423010066778	0.0389959048291873	0.119518684355791
gabD	92.893191382324	0.777512159033256	0.380724262556349	2.04219230424849	0.0411324595636622	0.124799202424995
gabT	110.38305683254	0.788063375557256	0.354548025498866	2.22272673623951	0.0262342319190824	0.0877847740675131
gabP	56.9892919114385	0.535672112148103	0.443496785778839	1.20783764240228	0.227109719202305	0.411302023587473
yggU	123.159777906638	-0.429222111926282	0.334498402086943	-1.28318135228257	0.199428547536758	0.3762008153689
yqgE	215.510112875398	0.170055356600636	0.288006680434974	0.59045629199921	0.554884780489329	0.730134271643484
yjjZ	6.11916054193047	0.326782656619201	1.20069739114729	0.272160711790131	0.785498449391124	NA
gshB	393.760415993228	-0.159965502229	0.257894499513103	-0.620274967209496	0.535076772780094	0.712970756603769
ribC	216.918906643401	-0.312368896595526	0.293038778255988	-1.06596436981679	0.286439748726014	0.477352546768525
cfa	729.274660592092	0.0624559309766552	0.27486220394297	0.227226334071068	0.82024775157486	0.905350128410359
hyaD	11.9711978945937	-0.236634727591438	0.84841360192144	-0.278914349151783	0.780310556327695	NA
hyaC	7.7073179323791	0.454611677616719	1.03762281814917	0.438128065097508	0.66129345088124	NA
yhhH	10.9674836302491	-0.300934092122591	0.887644436346476	-0.339025492415892	0.734590526043618	NA
ydhQ	329.066685033805	-0.289626047480586	0.268630077586815	-1.0781594156633	0.280962619976863	0.471470189068984
mdtK	274.47279249885	1.22269492993444	0.275557175744461	4.43717325317745	9.11479295234626e-06	0.000135736522822321
tusE	102.971911477476	-0.551249305493914	0.35570752577978	-1.54972629349202	0.121207224429565	0.269491446347172
yccX	25.2533788734957	-0.00549163264066028	0.618756711919481	-0.00887526960899441	0.992918652372919	0.996888827183908
rlmI	502.772587551871	-0.660265078473721	0.237412966806324	-2.78108263148217	0.0054177945155475	0.0260346574518426
hspQ	410.224860255269	-0.131097844054551	0.261239498924107	-0.501830100710139	0.615787037562638	0.777316249281494
hyaB	29.6383248588083	-0.281927827801195	0.586936489553216	-0.480337877809918	0.630987159414077	0.78739563271775
hyaA	20.3758685889142	0.852649003084741	0.673620616189463	1.26577034994565	0.205595313278779	0.384270135260835
yccA	944.1172361695	-0.643137915583433	0.245958115752343	-2.6148269741626	0.00892726668468998	0.038472539101027
ybfP	9.04225168642134	-0.696685839993134	1.01453310094359	-0.686705874204757	0.492268094511966	NA
pgm	1624.76298632788	-0.174423464281851	0.216842267109851	-0.804379453353942	0.421177863722481	0.614687106545795
seqA	555.603068533427	-0.170209809263265	0.25048525629065	-0.67952027110834	0.496808267975552	0.679895780971396
ybfF	142.279637074134	0.333547289948464	0.321913828648978	1.03613843291017	0.300137564455438	0.494576415271674
ybfE	96.0733665001475	0.0205807231778762	0.356432757241709	0.0577408298191844	0.953955070438632	0.97484047447822
fldA	635.602361599531	-0.720291338739939	0.233991827662838	-3.07827562156494	0.00208202252291756	0.0122998749231616
uof	219.974801203531	-0.123407033058601	0.297846452600999	-0.414331048702869	0.678631678142945	0.819054929417618
fur	949.462567739475	-0.0385602392187955	0.227911016063505	-0.169189887723774	0.865647283554868	0.927969163224695
chiQ	27.7886271637046	-0.09608240033854	0.580817089696941	-0.165426262489408	0.868608483960743	0.930494775566559
chiP	47.7750727711798	-1.06948616112189	0.666830498704473	-1.60383510232315	0.108750404922276	0.25181561933748
glyQ	2147.20093140972	-0.34226048272612	0.217463140053269	-1.57387814156588	0.115515624198634	0.26175261062578
yhhJ	101.053506759169	-0.457058397459951	0.387660753431888	-1.17901642973579	0.238391633647946	0.42504359223412
bamC	2377.26799662092	0.779184474143958	0.220028104195709	3.54129522222714	0.000398167796675415	0.00327354908458509
yhiM	23.1475270174144	0.16060778829652	0.627985356345434	0.255750849400659	0.798143228372418	0.892896343116366
dapA	1971.15911510126	0.867547009016742	0.246906155444394	3.51367104418798	0.000441959768320467	0.00356837684063995
evgS	138.629644437044	-0.459660435959083	0.338158146176332	-1.35930611507254	0.174049607110332	0.343529650440053
yfdE	19.7911532837409	0.958491010103535	0.730089797980613	1.31283989004458	0.189236905314947	NA
yfdV	28.02816451954	1.38802633514256	0.662448076263712	2.09529831073131	0.0361444825515479	0.112697497209112
oxc	36.188253416074	1.3772605970836	0.550798844847454	2.50047836876826	0.0124025706929565	0.0502489780290682
frc	20.4936306041464	1.06474108064284	0.679692937417488	1.56650308106532	0.11723088784137	0.263691551574039
yfdX	9.86835667959676	0.778118573856622	1.00345008116239	0.775443231770188	0.438077797708185	NA
prmB	802.948524387189	0.989596453984143	0.240203364909485	4.11982760673253	3.791559756651e-05	0.000451649530167265
smrB	198.340823123025	0.954937915228121	0.289816004371546	3.29497992113605	0.000984287125027484	0.00678175833802032
mepA	346.940672803822	0.843840163548299	0.249870961452682	3.37710376044675	0.000732534112111622	0.00534086832171039
aroC	889.676740702304	1.06046664196943	0.229469908769313	4.62137562025843	3.81203855086953e-06	6.51319516039981e-05
yfcM	205.176132089622	0.281978357166341	0.280896012374445	1.00385318674604	0.315449383627724	0.510605389862483
yfcA	179.473051821856	0.477550025400631	0.295202156135565	1.61770507252436	0.105726172309994	0.247497542630441
mnmC	211.867230258776	-0.083363218134197	0.279516549683751	-0.29824072395182	0.765519442014079	0.872852130884271
yfcL	120.604865780239	-0.232828289302243	0.353103701254599	-0.659376518781846	0.509654016759656	0.690675943611199
yfcJ	126.195739656898	1.52795361109729	0.332347523981051	4.5974574830424	4.27677865514811e-06	7.02346708270196e-05
fabB	3418.71916243009	-0.879839442081659	0.231150344211348	-3.80635142501537	0.000141031950227118	0.00137100887246649
yiaA	7.07849666244029	0.105412499878181	1.09674613530001	0.0961138557824462	0.923430146932195	NA
torI	69.7265978781602	1.70547148047042	0.407741558682952	4.18272664179553	2.88033641339822e-05	0.000356690221183174
yhiN	144.230443571261	-0.809140588613528	0.314802446298382	-2.57031226449426	0.0101606881834221	0.0429670101556462
ydgD	99.2738121123964	0.497642253014365	0.36668100706492	1.35715306608793	0.174732580056892	0.344676570456248
ydgU	0.855292189438272	3.47791210486831	3.35515878234966	1.03658644209759	0.299928634545436	NA
asr	18.5691668846032	1.81109334110655	0.720408373649748	2.51398152402248	0.0119376687699403	NA
ynfM	31.844398076064	0.291220265532487	0.544030287987982	0.535301566774018	0.592441343129712	0.76017524215387
ynfL	28.2880716797959	0.88112335463792	0.598047914911893	1.47333237466053	0.140661435164843	0.299857460366379
dgsA	178.679255238924	-0.295281150871727	0.331305985086287	-0.891264161119282	0.372787470584928	0.567314445788938
ynfK	104.519699397023	-1.65316284144107	0.374933594612301	-4.40921503219928	1.03745974416154e-05	0.000149988304038398
clcB	37.9760654239572	0.456803526297982	0.540919744488065	0.844494087991387	0.398393365618657	0.590348119092385
yhhM	68.4092166570927	-0.419112210017184	0.445043735078341	-0.941732636554041	0.346329541387369	0.541089768417061
yhhL	33.7537827461166	-0.374391936751989	0.561773167952518	-0.666446811827141	0.505125549767124	0.686832690861004
mdtJ	15.4345884813559	-0.0609058218015548	0.762009359984916	-0.0799279182118714	0.93629458533586	NA
mdtI	7.67407969167805	-0.12678505468542	1.05833919806324	-0.119796238216856	0.904644561951554	NA
rfaG	241.351625714145	-0.327754886555002	0.301899195965035	-1.08564345627791	0.277636765848053	0.46705379356736
dsdX	202.849634302613	2.98983281819775	0.491539621424329	6.08258762444042	1.18258228002127e-09	6.15488592817225e-08
yqjH	98.2872166359084	0.307631389084338	0.352235215832689	0.873369201194415	0.382461872635457	0.575564286087968
asnB	348.33992798748	0.286025944443499	0.252752139297365	1.13164598819473	0.257783297541419	0.44425924380164
yrbG	246.06566397175	0.000431203581637776	0.278870215778152	0.0015462518305677	0.998766270028897	0.999061588263678
mlaF	543.287142416018	0.263414331886859	0.230788029497144	1.14136912759645	0.2537163463259	0.440500720803062
mlaE	496.858020791974	-0.0112108003173254	0.234204501080987	-0.0478675698613015	0.961821785251871	0.980073222743096
dsdC	53.5522593005932	0.577920686505748	0.457788132871959	1.26241954521654	0.206797859841049	0.385819166913149
mlaC	752.96464279855	0.263512729429899	0.222129939404202	1.18629992038306	0.235503878078364	0.421316562421527
mlaB	367.021337587862	0.376558257975596	0.252600807110376	1.49072468248708	0.136033793049078	0.292935914630827
yrbA	204.377966510521	-0.473922536888631	0.292917092385628	-1.61794087544986	0.105675340138144	0.247497542630441
murA	1170.84215374788	-0.525845500965306	0.216927056838481	-2.4240659907945	0.0153478162834854	0.0585362598500914
kgtP	7701.83228041127	1.55463299338559	0.215518600040621	7.21345161435057	5.45511134524155e-13	5.12628935582004e-11
yfiP	110.865261309855	-0.83061208962543	0.341764210271504	-2.43036592089492	0.0150835857631443	0.0578546152343734
yfiQ	414.365896075011	-0.975572327240045	0.281287479403872	-3.46823943002212	0.000523880303208713	0.00404812603699751
pssA	1369.18544913147	-0.119932305637556	0.212343860363659	-0.56480232313833	0.572208226723128	0.74453093500167
yfiM	64.8727780111222	-0.848593537043844	0.430633443243192	-1.97057044769423	0.0487730296568119	0.141266403535098
ygiB	382.116968695002	-0.593998761835184	0.253274269419324	-2.34527874938513	0.0190128591296678	0.0688656342994285
tolC	2052.63626758353	-0.294454346936519	0.211907533734689	-1.38954166351244	0.164668100886102	0.330653564991133
ygiD	29.1640317188145	0.245901545505888	0.570776991350613	0.430818952466914	0.666600017837354	0.810931350249312
ygiC	548.914788976579	-0.663820468830595	0.23189577890408	-2.86258107830921	0.0042020573536943	0.02130432405605
cpdA	558.839067726989	-0.251370363099945	0.23100224581449	-1.08817281067394	0.276518825361631	0.46610024225132
clpB	8114.65785798105	-0.679825146318646	0.239730381293222	-2.83579053539789	0.00457124160314275	0.0228764945908756
nudF	141.903250006583	0.0334060347712976	0.330209958516041	0.101166042724526	0.919418652365546	0.958814211144464
yqiB	186.693111508071	-0.0789623726994291	0.289417279596062	-0.27283226768504	0.784982154181852	0.884351309298542
gntT	240.617073747234	-1.18748455105462	0.441256139611302	-2.69114567357784	0.00712070943012662	0.0321942876630771
qseD	78.4099230125541	-0.339372782901776	0.38554861105115	-0.880233447026351	0.378732857766203	0.572499221547392
yhfA	141.284100432724	-0.108994417646031	0.31431293192655	-0.346770388917697	0.728763824579699	0.854360553760104
ybiI	19.3158515219614	0.417164785472858	0.853491983960232	0.488774110727085	0.625001628787126	NA
pqqL	168.554130465674	0.560885416932131	0.307363145515525	1.82482976607812	0.0680267225042349	0.18005709603209
gadB	1.79744593693362	1.02509759513667	2.07529003614699	0.493953894290304	0.621338741253049	NA
gntR	252.650797636151	-0.220326891403856	0.280408974288327	-0.785734094149597	0.432023284692724	0.624587509451061
ybiJ	26.0656916034964	-0.246352760564026	0.638798192422176	-0.385650372036767	0.699755622104145	0.834428364320875
ddpX	8.06458549985702	1.53055540883728	1.04967490314631	1.45812327631114	0.144806566654003	NA
ddpA	30.7591706782725	0.507994754438733	0.555464379235998	0.914540650000714	0.360432828258259	0.554499435196767
ddpB	8.54698671418812	-0.343522324634705	1.1122365933173	-0.308857240175972	0.757430124916098	NA
ddpC	20.7114914665943	0.0969072316018371	0.727382329934531	0.13322736560092	0.894013569136933	0.943823323784159
gadC	27.5526177039025	0.740849761764172	0.589233230742731	1.25731157563929	0.208640833991636	0.386757228160934
fiu	117.131427403857	-0.0910656894110682	0.430085047310343	-0.211738794409555	0.832310820668955	0.912709078224659
dosC	49.1611211582679	0.689901577643909	0.477926335151368	1.4435312032458	0.148870889105786	0.309836963031755
dosP	63.8938627793308	0.156557555071057	0.408023569466942	0.383697332180075	0.701202790165101	0.835270788425541
ybiX	10.4810207776238	0.0496924332304828	0.976671361313501	0.0508793799007812	0.959421636680071	NA
nfuA	1001.3976066144	-0.398294074015666	0.241270020914322	-1.65082289339671	0.0987747440332405	0.236151914533182
gntP	51.4166759160507	-0.712285069789048	0.523112540286252	-1.36162874130159	0.173315080042676	0.342679670242181
dinG	183.437654487925	-0.283094456850055	0.291586262399329	-0.970877209785539	0.331609428285713	0.523732351022674
ybiA	24.7412248950294	-0.402214310471148	0.633211713023514	-0.635197205292713	0.525299805738904	0.704634909918601
ydfA	3.06433365033249	-0.680868104862152	1.63586412558264	-0.416213115878222	0.677254063053341	NA
yibI	216.72576066172	0.408262598186232	0.431273365358201	0.946644590136334	0.343819914201897	0.538750282840186
yibH	75.955209756454	-0.491371096711985	0.519718839178303	-0.945455618828178	0.344426318551059	0.539192149772435
mtlD	352.911497324859	0.902505391412253	0.25818521200869	3.49557352410206	0.000473044107397879	0.00373455024591857
mtlA	772.346811827665	2.15548507107402	0.231221031781493	9.32218429468379	1.13969433752863e-20	2.75398995989954e-18
yibT	68.1996983289842	0.0333800927210203	0.447463156720103	0.0745985277663883	0.940534145533375	0.971253667380772
mtlR	150.756394281701	0.911456117012989	0.326728255259336	2.78964583668937	0.00527657264877108	0.0255258470920122
rplD	16518.4222629315	-0.801179047909658	0.265495546856646	-3.01767414706301	0.00254722638091482	0.0142066503432771
rplW	7505.35897560388	-0.778383740209591	0.261284209141996	-2.97906920117999	0.00289125472988844	0.0156748633833535
rpsJ	9140.28185889643	-0.710800289178047	0.261031854868515	-2.72304041028283	0.00646841452557794	0.0299352207113956
rplC	17512.3831625622	-0.758881970781714	0.262788753898672	-2.88780231087944	0.00387943609037183	0.019915223510968
gspA	27.3381833892196	-0.279049319853448	0.606388239124955	-0.460182605546783	0.645385155290486	0.796912159727428
gspB	16.7349866145251	-0.153961379721927	0.746669097748829	-0.206197605051706	0.836636558544339	NA
gspD	25.9201033573312	0.23156776190814	0.6087092163133	0.380424274353278	0.70363049840365	0.835669523252178
gspC	9.13332456990463	0.484549945845241	0.980814792051007	0.494027975283678	0.621286422539167	NA
gspF	22.0752706672112	-0.204911233302944	0.65415149224938	-0.313247368126199	0.754092733373683	0.866468194956326
gspE	15.7990462117546	-0.431684677023384	0.75203441632544	-0.574022501699675	0.565952574504226	NA
yhiQ	202.855630656256	-1.58762481611778	0.311439458552648	-5.09769964119494	3.43805751059469e-07	8.74507410401642e-06
gph	544.501069559649	-0.586568458857348	0.262261454079774	-2.23657899295765	0.0253138691665378	0.0854121786210428
ygeY	30.3948791443394	-0.929130218920915	0.642319537077275	-1.4465233661562	0.148030463100209	0.30872519171242
ygeX	18.9298669373452	-0.29123180432581	0.704200179541664	-0.41356394500689	0.679193482882515	NA
yqeA	32.1160696620671	-0.854496622409083	0.553367904139053	-1.54417452840626	0.122546057725575	0.271140165654428
hyuA	11.614352193317	-0.817309521553873	0.908678342245427	-0.899448664677346	0.368413727878797	NA
xdhC	34.8842638017136	-0.917398936364405	0.541351344498956	-1.69464608463012	0.0901425791748741	0.220660163059768
xdhB	26.5707083883222	-0.412529860196927	0.590728108907963	-0.698341341771499	0.484963750655048	0.668826892974328
ygeW	10.6936133319745	-0.557406634020352	0.908262216835145	-0.613706728837234	0.539409141085644	NA
ygeV	114.807955086748	-1.02225499499998	0.445366691815357	-2.29531083888014	0.0217153168953964	0.0767637586803825
yqeC	17.9795144051434	-0.990698266880169	0.729599339820685	-1.35786617778966	0.174506151255935	NA
yqeB	60.1789406773243	-0.11743986261507	0.467962892437921	-0.250959775898575	0.8018452083092	0.894435082791094
rfaS	135.056002489963	-0.785879881037365	0.325547415201135	-2.41402586640665	0.0157773422536057	0.0598371623811075
yibL	125.32894130751	-0.670875307795705	0.326192423171107	-2.0566857478593	0.0397164639773709	0.121264257793724
cadC	122.941537597456	0.374790435269832	0.325884421413112	1.15007165314823	0.250114360526224	0.437506143567847
purN	317.813679980622	-0.668262047565396	0.271688961263031	-2.45965844345965	0.013906929659352	0.0541394051065451
tatB	545.153835631806	-0.587320533797025	0.244140060642328	-2.40567046740218	0.0161428186630003	0.0608820017134115
ytfT	24.1807536483931	0.588451485307895	0.627596454534917	0.937627166399418	0.348436045332134	0.542713498992536
rfaB	288.050385149266	-0.056770749433043	0.293950662321544	-0.193130197376263	0.846857003747544	0.919665141156967
prfA	375.967319012284	-0.32523527432399	0.246840341755399	-1.31759368023512	0.187639702316862	0.361048110843725
yoaJ	26.3177463591506	1.38136262317204	2.43543761178722	0.567192777382763	0.570583214593077	0.743274168258906
yoaK	32.6197950262416	1.23846247003319	2.52945091276334	0.489617119582769	0.624404859901134	0.780910033658239
ydaS	5.2248386332676	0.241946688670263	1.28348241403132	0.188507988909897	0.850478453538191	NA
racR	192.976649969511	-0.00155519421033537	0.305538287282355	-0.00509001416538735	0.995938773819717	0.998595397697719
ydaG	2.11336718937321	1.87235767241829	2.09818166515442	0.892371572735333	0.372193802860224	NA
ydaF	3.03297954538785	1.98058122193233	1.82056843274628	1.08789166411321	0.276642936528992	NA
sieB	28.6694713857079	0.141486548839398	0.572773073073283	0.247020251982579	0.804892550841009	0.896148767082005
kilR	0.807892810663127	-0.469345461332712	3.21679542604986	-0.145904665721642	0.883996648295898	NA
ydaE	2.84018992050282	0.14384620646582	1.68264569369403	0.0854881137514007	0.931873344730373	NA
racC	2.60835998253712	0.995584356721198	1.8966246205324	0.52492430286059	0.599635814100611	NA
recE	53.5781365514912	0.424636722626608	0.476345181126694	0.891447503724548	0.37268914270581	0.567314445788938
recT	22.4406569028825	-0.0361897676649583	0.6344848834514	-0.0570380297606103	0.954514901069538	0.974977026062273
tatC	468.46495475693	-0.794558357052911	0.254165241135745	-3.12614877432651	0.00177111926377617	0.0108348941579653
ytfR	40.4535697817531	0.463266815086489	0.586827959394967	0.789442301904169	0.429853539973236	0.6230482115379
yjiM	25.9707054397469	-0.118930844094955	0.628713612484162	-0.18916537153544	0.849963207146911	0.920430707355313
mcrB	133.34042799346	-1.82094475949103	0.351651363140348	-5.17826731348194	2.23956178097969e-07	5.96569882287739e-06
waaU	139.527964398844	-0.50833198002064	0.320246447621683	-1.58731496881785	0.11244132668875	0.257890853008842
uxuA	137.355276403251	-0.0487391884321461	0.404478118746466	-0.120498949567892	0.904087911706477	0.949609640499164
atpF	4701.72111147436	-0.934316528092163	0.205291616901485	-4.55116746701119	5.33490629943741e-06	8.5535488203776e-05
menA	200.590092997175	-0.610021535642164	0.288829579204124	-2.11204661698117	0.034682451064343	0.109144866930858
rraA	847.078968845896	0.0760603891628039	0.218960791952143	0.347369903463941	0.72831344081529	0.854360553760104
yjjN	15.8241763781183	-0.237666966926709	0.778634687306514	-0.305235524182536	0.760186778175558	NA
fpr	154.756861730383	-0.259121344294279	0.305579043134218	-0.84796830841723	0.396455620474741	0.588527174322745
uspD	92.6822485037277	0.864804791854587	0.372203829756012	2.32347096595295	0.0201538656281072	0.0722251349786935
yiiS	71.6047992960907	0.471798501545259	0.405061264587103	1.16475837803495	0.244116811097851	0.430352877511219
yiiR	97.9697635432948	0.30598352988744	0.376353543580421	0.813021519543781	0.416205720252567	0.610326810409377
zapB	667.917113717194	-0.775435209662523	0.238162771742298	-3.2559043715765	0.0011303181427792	0.00760211983503387
glpF	1260.90419876259	-0.460902684090125	0.320986258901681	-1.43589537342563	0.151032115198892	0.312885269882334
glpK	4877.54931427108	-0.595401806322504	0.256900484095356	-2.31763598429617	0.0204691128156875	0.0731997977330558
tatD	92.2995951481121	-0.185264339750379	0.357367011638181	-0.518414777293298	0.604168906628312	0.770412141395997
atpG	4799.94013949851	-1.02924120215704	0.204728987150197	-5.02733499776439	4.97343098426114e-07	1.16841090414968e-05
atpD	8850.28399476674	-0.936405744552507	0.202101060937611	-4.63335392802109	3.59788652049311e-06	6.21002556062663e-05
ygiN	362.548944599909	-0.23128277719363	0.247431892434245	-0.934733089248364	0.349925869753774	0.543775478813513
ychH	136.554171891801	-0.917150081066604	0.537554324141787	-1.70615329442442	0.087979542055285	0.218367418028635
gcvR	312.23349631401	0.970561161068277	0.293713020600676	3.30445398397174	0.000951615964096678	0.00665148100524599
yjjU	181.876516030013	0.204595847609137	0.289447222852291	0.706850269949023	0.47965953096001	0.663133711989258
ychM	424.837464318382	-0.741704074303811	0.245853039314103	-3.01685948798139	0.00255408172885158	0.0142112804090541
